Unnamed: 0,speaker,text,domain-intent,rating 1,rating 2,rating 3,rating 4,rating 5,domain,intent,avg_rating,conv_ID,turn_id,wt_avg_rating,word_count,satisfaction_rating,sentiment,politeness,clause_to_sentence_ratio,dialogue_depth,lexical_diversity,rare_ratio,common_ratio,stopword_ratio,?,!,...
11379,SYSTEM,There are no hotels in the north with your criteria. Would you like to try another area?,Hotel-Request,,,,,,Hotel,Request,,494,9,,17,Medium,Positive,0,1.0,0,1.0,0.1176470588235294,0.5882352941176471,0.5294117647058824,1,0,0
11380,USER,How about a cheap price range in the north? I need a reservation for 1 for 4 nights starting Tuesday.,Hotel-Inform,5.0,3.0,3.0,3.0,,Hotel,Inform,3.5,494,10,3.58,20,High,Neutral,0,1.0,0,0.9,0.2,0.35,0.45,1,0,0
11381,SYSTEM,there are no cheap 4 start hotels in the north. Sorry. Is there anything I can assist you with today?,general-reqmore,,,,,,general,reqmore,,494,11,,20,Medium,Negative,0,1.3333333333333333,0,0.95,0.2,0.5,0.55,1,0,0
11382,USER,Can I use my MasterCard to pay for booking?,,5.0,3.0,3.0,3.0,,,,3.5,494,12,3.58,9,High,Negative,0,1.0,0,1.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,1,0,0
11383,SYSTEM,"Yes, Mastercard is an acceptable payment option. would you like to book something for yourself?",,,,,,,,,,494,13,,15,Medium,Positive,0,1.0,0,1.0,0.2666666666666666,0.4666666666666667,0.3333333333333333,1,0,0
11384,USER,Is there anything in the north that is 4 stars and in the cheap price range with free wifi,Hotel-Inform,3.0,4.0,3.0,3.0,,Hotel,Inform,3.25,494,14,3.29,19,Medium,Positive,0,2.0,1,0.8947368421052632,0.0526315789473684,0.5263157894736842,0.5263157894736842,0,0,0
11385,SYSTEM,I don't have any hotels but I do have Worth House which is a cheap 4 star guesthouse in the north part of town with free internet and parking,Hotel-NoOffer,,,,,,Hotel,NoOffer,,494,15,,29,Medium,Positive,0,2.0,1,0.9310344827586208,0.1379310344827586,0.4482758620689655,0.5517241379310345,0,0,0
11386,USER,That sounds good. Can you also tell me if they have laundry facilities on site?,,3.0,3.0,3.0,4.0,,,,3.25,494,16,3.13,15,Medium,Positive,0,1.0,2,1.0,0.2,0.5333333333333333,0.5333333333333333,1,0,0
11387,SYSTEM,"Sorry, there are no laundry facilities here. What else do you want to know about the area?",,,,,,,,,,494,17,,17,Medium,Negative,0,1.0,0,1.0,0.2352941176470588,0.5294117647058824,0.5294117647058824,1,0,0
11388,USER,Do you have gluten free foods?,,5.0,3.0,3.0,3.0,,,,3.5,494,18,3.58,6,High,Positive,0,1.0,0,1.0,0.3333333333333333,0.5,0.5,1,0,0
11389,SYSTEM,"Yes, De Luca Cucina and Bar serves gluten free foods. would you like a reservation for yourself?",,,,,,,,,,494,19,,17,Medium,Positive,0,1.0,0,1.0,0.4117647058823529,0.3529411764705882,0.2352941176470588,1,0,0
11390,USER,Sure that works for me! Please make a booking for just me for 4 nights starting tuesday.,Hotel-Inform,5.0,4.0,4.0,4.0,,Hotel,Inform,4.25,494,20,4.29,17,High,Positive,1,1.0,1,0.8823529411764706,0.1764705882352941,0.3529411764705882,0.4117647058823529,0,1,0
11391,SYSTEM,"Your room has been booked, and the reference number is EUKEI4IV. Is there anything else I can help you with?",Booking-Book,,,,,,Booking,Book,,494,21,,20,Medium,Positive,0,1.5,0,1.0,0.2,0.45,0.55,1,0,0
11392,USER,No that's it thank you for all your help!,general-thank,4.0,4.0,4.0,3.0,,general,thank,3.75,494,22,3.87,9,High,Positive,1,1.0,2,1.0,0.1111111111111111,0.5555555555555556,0.6666666666666666,0,1,0
11393,USER,OVERALL,,3.0,3.0,4.0,3.0,,,,3.25,494,23,3.29,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
11420,USER,I am looking for a reasonably priced pizza place. Can you help?,Restaurant-Inform,4.0,4.0,3.0,3.0,,Restaurant,Inform,3.5,496,0,3.58,12,High,Positive,0,1.0,0,1.0,0.4166666666666667,0.3333333333333333,0.5,1,0,0
11421,SYSTEM,There is pizza hut in the south. They are in the moderate price range,Restaurant-Inform,,,,,,Restaurant,Inform,,496,1,,14,Medium,Neutral,0,1.0,1,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.5714285714285714,0,0,0
11422,USER,That sounds nice. Can you please book a table for 2 at 16:30 on Friday?,Restaurant-Inform,4.0,4.0,3.0,4.0,,Restaurant,Inform,3.75,496,2,3.71,15,High,Positive,1,1.0,1,1.0,0.2,0.4666666666666667,0.4666666666666667,1,0,0
11423,SYSTEM,"Alright, you're all set! Your reference number is: OYG60EP0.",Booking-Book,,,,,,Booking,Book,,496,3,,9,Medium,Positive,0,1.0,0,1.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0,1,0
11424,USER,Great! Thank you so much!,general-thank,5.0,4.0,5.0,4.0,,general,thank,4.5,496,4,4.58,5,High,Positive,1,1.0,1,1.0,0.4,0.4,0.4,0,2,0
11425,SYSTEM,Do you need help with anything else?,general-reqmore,,,,,,general,reqmore,,496,5,,7,Medium,Positive,0,1.0,0,1.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,1,0,0
11426,USER,Does this place offer delivery services?,,4.0,4.0,3.0,3.0,,,,3.5,496,6,3.58,6,High,Neutral,0,1.0,1,1.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,1,0,0
11427,SYSTEM,oh I'm sorry no delivery service is not offered. Would you like me to look for another pizza place with delivery?,,,,,,,,,,496,7,,21,Medium,Neutral,0,1.0,0,1.0,0.1904761904761904,0.4761904761904761,0.3809523809523809,1,0,0
11428,USER,i'm also looking for a train.,Train-Inform,4.0,4.0,3.0,3.0,,Train,Inform,3.5,496,8,3.58,6,High,Neutral,0,1.0,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
11429,SYSTEM,When would you like to travel?,Train-Request,,,,,,Train,Request,,496,9,,6,Medium,Positive,0,1.0,0,1.0,0.1666666666666666,0.8333333333333334,0.5,1,0,0
11430,USER,I need to be in Cambridge by 10:15 on Friday.,Train-Inform,4.0,4.0,3.0,3.0,,Train,Inform,3.5,496,10,3.58,10,High,Neutral,0,1.0,0,1.0,0.4,0.5,0.6,0,0,0
11431,SYSTEM,Where are you leaving from and on what day?,Train-Request,,,,,,Train,Request,,496,11,,9,Medium,Neutral,0,1.0,0,1.0,0.1111111111111111,0.6666666666666666,0.7777777777777778,1,0,0
11432,USER,Friday. I do not have a leaving from time. I just want to be there by 10:15.,Train-Inform,4.0,4.0,3.0,3.0,,Train,Inform,3.5,496,12,3.58,17,High,Positive,0,1.0,0,0.9411764705882352,0.2941176470588235,0.5294117647058824,0.7058823529411765,0,0,0
11433,SYSTEM,"Sorry, maybe I missed it. What station are you traveling from?",Train-Request,,,,,,Train,Request,,496,13,,11,Medium,Negative,0,1.0,1,1.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,1,0,0
11434,USER,I'll be leaving from bishops stortford,Train-Inform,4.0,4.0,3.0,3.0,,Train,Inform,3.5,496,14,3.58,6,High,Neutral,0,1.0,0,1.0,0.5,0.3333333333333333,0.3333333333333333,0,0,0
11435,SYSTEM,train id TR2083 leaves at 09:29 and arrives at 10:07. will that suit you?,general-reqmore,,,,,,general,reqmore,,496,15,,14,Medium,Neutral,0,1.0,1,0.9285714285714286,0.4285714285714285,0.3571428571428571,0.3571428571428571,1,0,0
11436,USER,I will be driving to the station. Do you know if there is a parking fee at this station?,,4.0,4.0,3.0,3.0,,,,3.5,496,16,3.58,19,High,Neutral,0,1.0,1,1.0,0.1578947368421052,0.631578947368421,0.6842105263157895,1,0,0
11437,SYSTEM,You need to check with each station separately for the fee. Would you like to purchase tickets?,,,,,,,,,,496,17,,17,Medium,Positive,0,1.0,0,0.9411764705882352,0.1176470588235294,0.5294117647058824,0.4705882352941176,1,0,0
11438,USER,yes please. 2 tickets,Train-Inform,4.0,4.0,3.0,3.0,,Train,Inform,3.5,496,18,3.58,4,High,Positive,1,1.0,0,1.0,0.25,0.0,0.0,0,0,0
11439,SYSTEM,"I was able to book two tickets to Cambridge from Bishops Stortford. Your total is 20.2 GBP, payable at the station. Reference number is CGH0R0AS.",Train-OfferBooked,,,,,,Train,OfferBooked,,496,19,,25,Medium,Positive,0,1.0,0,0.92,0.36,0.36,0.4,0,0,0
11440,USER,"I'll be traveling in my wheelchair, so can you confirm that this train is wheelchair accessible?",,4.0,4.0,3.0,3.0,,,,3.5,496,20,3.58,16,High,Neutral,0,1.0,3,1.0,0.25,0.5625,0.5625,1,0,0
11441,SYSTEM,"Yes, as long as your wheelchair is smaller than 70x120cm and lighter than 300 kg, you'll be fine. Anything else I can do for you?",,,,,,,,,,496,21,,25,Medium,Positive,0,2.5,0,0.92,0.28,0.4,0.52,1,0,0
11442,USER,Thank you. Goodbye.,general-bye,4.0,4.0,3.0,3.0,,general,bye,3.5,496,22,3.58,3,High,Positive,1,1.0,0,1.0,0.6666666666666666,0.0,0.0,0,0,0
11443,USER,OVERALL,,4.0,4.0,4.0,3.0,,,,3.75,496,23,3.87,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
11520,USER,I am looking for a place to stay. The hotel should be in the expensive price range and should be in the type of guesthouse,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,500,0,3.0,25,Medium,Neutral,0,1.5,0,0.84,0.12,0.48,0.64,0,0,0
11521,SYSTEM,"I'm sorry there are no results for an expensive guesthouse, would you like to try another type, such as hotel?",Hotel-Request,,,,,,Hotel,Request,,500,1,,20,Medium,Neutral,0,1.0,0,1.0,0.2,0.55,0.45,1,0,0
11522,USER,Well I'm really looking for that expensive guesthouse type. How about something in the north with free parking included?,Hotel-Inform,2.0,3.0,3.0,,,Hotel,Inform,2.67,500,2,2.67,19,Low,Positive,0,1.0,1,1.0,0.2105263157894736,0.3157894736842105,0.3684210526315789,1,0,0
11523,SYSTEM,There are no results for expensive guesthouse in the north. Would you like to try something else?,Hotel-NoOffer,,,,,,Hotel,NoOffer,,500,3,,17,Medium,Positive,0,1.0,0,1.0,0.1764705882352941,0.5882352941176471,0.4705882352941176,1,0,0
11524,USER,how about something in the moderate price range?,Hotel-Inform,2.0,3.0,3.0,,,Hotel,Inform,2.67,500,4,2.67,8,Low,Neutral,0,1.0,0,1.0,0.125,0.375,0.5,1,0,0
11525,SYSTEM,How about acorn house? I hear it's lovely.,Hotel-Recommend,,,,,,Hotel,Recommend,,500,5,,8,Medium,Positive,0,1.0,1,1.0,0.5,0.125,0.5,1,0,0
11526,USER,"Sure, please make a reservation for 2 people 2 nights starting on thursday.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,500,6,3.0,13,Medium,Positive,1,2.0,0,0.9230769230769232,0.2307692307692307,0.2307692307692307,0.2307692307692307,0,0,0
11527,SYSTEM,"Sorry, the hotel can't accommodate you for that time frame. want to change dates?",Booking-NoBook,,,,,,Booking,NoBook,,500,7,,14,Medium,Neutral,0,1.0,1,1.0,0.2142857142857142,0.4285714285714285,0.3571428571428571,1,0,0
11528,USER,Also are there smoking accommodations here,,3.0,3.0,3.0,,,,,3.0,500,8,3.0,6,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.3333333333333333,0.5,0,0,0
11529,SYSTEM,"No, the property is a non-smoking property. Is there anything else I can help you with?",,,,,,,,,,500,9,,16,Medium,Positive,0,1.5,0,1.0,0.3125,0.4375,0.5,1,0,0
11530,USER,Is there an outside area available for smoking?,,3.0,3.0,3.0,,,,,3.0,500,10,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.125,0.5,0.5,1,0,0
11531,SYSTEM,"No, There is no outside area for smoking at Acorn Guest House. Do you need anything else?",,,,,,,,,,500,11,,17,Medium,Negative,0,1.0,0,1.0,0.2941176470588235,0.4117647058823529,0.4117647058823529,1,0,0
11532,USER,Does Acorn Guest House charge a fee for using the WiFi?,,3.0,3.0,3.0,,,,,3.0,500,12,3.0,11,Medium,Neutral,0,1.0,0,1.0,0.1818181818181818,0.2727272727272727,0.3636363636363636,1,0,0
11533,SYSTEM,Wifi is always free at the Acorn Guest House. Will this be ok?,,,,,,,,,,500,13,,13,Medium,Positive,0,1.0,1,1.0,0.3076923076923077,0.4615384615384615,0.4615384615384615,1,0,0
11534,USER,Can we make it 1 night then?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,500,14,3.0,7,Medium,Neutral,0,1.0,1,1.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,1,0,0
11535,SYSTEM,Booking was successful for one night. Reference number is : FJFV11JA.,Booking-Book,,,,,,Booking,Book,,500,15,,11,Medium,Positive,0,1.0,0,1.0,0.2727272727272727,0.4545454545454545,0.2727272727272727,0,0,0
11536,USER,Thank you for assisting me with that. I won't need anything else today.,general-thank,3.0,3.0,3.0,,,general,thank,3.0,500,16,3.0,13,Medium,Positive,1,1.0,1,1.0,0.3076923076923077,0.3076923076923077,0.4615384615384615,0,0,0
11537,USER,OVERALL,,2.0,3.0,3.0,,,,,2.67,500,17,2.67,1,Low,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
11846,USER,I'm looking for a place to eat in Cambridge. I'd like to eat light bites in the mid price range please.,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,514,0,3.0,21,Medium,Positive,1,1.5,0,0.8571428571428571,0.2857142857142857,0.3809523809523809,0.3333333333333333,0,0,0
11847,SYSTEM,Hmmm. Nothing is coming to mind for light bites in that price range. May I suggest something else for dining?,Restaurant-NoOffer,,,,,,Restaurant,NoOffer,,514,1,,20,Medium,Neutral,0,1.0,1,0.95,0.25,0.35,0.35,1,0,0
11848,USER,"Okay, how about some Italian food? That sounds good, too.",Restaurant-Inform,3.0,4.0,3.0,,,Restaurant,Inform,3.33,514,2,3.33,10,High,Positive,0,1.0,1,1.0,0.5,0.3,0.4,1,0,0
11849,SYSTEM,Is there a certain area you prefer?,Hotel-Request,,,,,,Hotel,Request,,514,3,,7,Medium,Positive,0,2.0,0,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
11850,USER,"anywhere should be fine. find me the postcode, phone number and location please.",Restaurant-Request,3.0,3.0,3.0,,,Restaurant,Request,3.0,514,4,3.0,13,Medium,Positive,1,1.0,0,1.0,0.2307692307692307,0.3076923076923077,0.3846153846153846,0,0,0
11851,SYSTEM,"You should try Prezzo it is located at 21-24 Northampton Road in the West, post code cb30ad and their number is 0179952160. Do you need more help today?",Restaurant-Recommend,,,,,,Restaurant,Recommend,,514,5,,28,Medium,Positive,0,1.0,1,0.9642857142857144,0.25,0.4285714285714285,0.4642857142857143,1,0,0
11852,USER,"I would like to find a room as well, with free wifi.",Hotel-Inform,4.0,3.0,3.0,,,Hotel,Inform,3.33,514,6,3.33,12,High,Positive,0,1.0,0,1.0,0.25,0.5,0.4166666666666667,0,0,0
11853,SYSTEM,We have several is there a specific area or price range you'd like me to look at?,Hotel-Request,,,,,,Hotel,Request,,514,7,,17,Medium,Positive,0,1.0,0,1.0,0.0588235294117647,0.5294117647058824,0.5294117647058824,1,0,0
11854,USER,I want a 4 star place with the same price range as the restaurant. And free parking as well.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,514,8,3.0,19,Medium,Positive,0,1.0,0,0.8947368421052632,0.1578947368421052,0.3684210526315789,0.4736842105263157,0,0,0
11855,SYSTEM,How about Finches Bed and Breakfast?,Hotel-Inform,,,,,,Hotel,Inform,,514,9,,6,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.3333333333333333,0.5,1,0,0
11856,USER,Can you confirm whether there are meeting or banquet facilities onsite at Finches Bed and Breakfast?,,3.0,3.0,3.0,,,,,3.0,514,10,3.0,16,Medium,Neutral,0,1.0,0,1.0,0.25,0.4375,0.4375,1,0,0
11857,SYSTEM,Finches Bed and Breakfast doesn't host any meeting or banquet facilities. Shall I start a booking?,,,,,,,,,,514,11,,16,Medium,Neutral,0,1.0,0,1.0,0.3125,0.25,0.375,1,0,0
11858,USER,Do they have daily housekeeping?,,3.0,3.0,3.0,,,,,3.0,514,12,3.0,5,Medium,Neutral,0,1.0,1,1.0,0.2,0.6,0.6,1,0,0
11859,SYSTEM,"Yes, rooms are serviced every day. Do you want me to book a room for you?",,,,,,,,,,514,13,,16,Medium,Positive,0,1.0,0,1.0,0.25,0.4375,0.4375,1,0,0
11860,USER,"Sure, can you book that for me? Starting friday, 2 nights, and 5 people",Hotel-Inform,4.0,4.0,3.0,,,Hotel,Inform,3.67,514,14,3.67,14,High,Positive,0,1.0,1,1.0,0.2857142857142857,0.3571428571428571,0.3571428571428571,1,0,0
11861,SYSTEM,"I apologize, but our hotel booking system is currently down. Can I help you with something else?",general-reqmore,,,,,,general,reqmore,,514,15,,17,Medium,Positive,0,1.0,1,0.9411764705882352,0.3529411764705882,0.3529411764705882,0.4705882352941176,1,0,0
11862,USER,"Do I need to make a reservation to park, as well?",,3.0,3.0,3.0,,,,,3.0,514,16,3.0,11,Medium,Positive,0,1.0,0,0.9090909090909092,0.3636363636363636,0.4545454545454545,0.5454545454545454,1,0,0
11863,SYSTEM,You do not need a reservation to park Is there anything else on your mind?,,,,,,,,,,514,17,,15,Medium,Neutral,0,1.0,0,1.0,0.1333333333333333,0.5333333333333333,0.6,1,0,0
11864,USER,That is all that I need.,,3.0,4.0,3.0,,,,,3.33,514,18,3.33,6,High,Neutral,0,2.0,2,1.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0,0,0
11865,SYSTEM,I apologize for the delay. The system is up and the booking was successful. Your reference number is GXCM3S30.,Booking-Book,,,,,,Booking,Book,,514,19,,19,Medium,Positive,0,1.0,0,0.8947368421052632,0.3157894736842105,0.4736842105263157,0.5789473684210527,0,0,0
11866,USER,Thank you that is all I need today. Have a great day.,general-thank,4.0,4.0,4.0,,,general,thank,4.0,514,20,4.0,12,High,Positive,1,1.5,1,1.0,0.25,0.5,0.5833333333333334,0,0,0
11867,USER,OVERALL,,4.0,4.0,4.0,,,,,4.0,514,21,4.0,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
11868,USER,Hello! Can you give me information about trains going to Cambridge and leaving on Wednesday?,Train-Inform,4.0,4.0,3.0,3.0,3.0,Train,Inform,3.4,515,0,3.57,15,High,Neutral,0,1.0,0,1.0,0.2,0.4666666666666667,0.4666666666666667,1,1,0
11869,SYSTEM,There are over 200 trains leaving. Do you have a specific time you'd like to arrive by?,Train-Request,,,,,,Train,Request,,515,1,,17,Medium,Positive,0,1.5,0,1.0,0.1176470588235294,0.5882352941176471,0.5294117647058824,1,0,0
11870,USER,I am looking to depart from steveage and leave after 11:15 please.,Train-Inform,4.0,4.0,3.0,3.0,3.0,Train,Inform,3.4,515,2,3.57,12,High,Positive,1,1.0,0,1.0,0.4166666666666667,0.25,0.5,0,0,0
11871,SYSTEM,"The first train after 11:15 is the TR6473, leaving Stevenage 11:54, arriving Cambridge 12:43. Would this be to your liking?",Train-Inform,,,,,,Train,Inform,,515,3,,20,Medium,Positive,0,1.5,1,1.0,0.35,0.4,0.4,1,0,0
11872,USER,What time does this station even open?,,4.0,3.0,3.0,3.0,3.0,,,3.2,515,4,3.29,7,Medium,Neutral,0,1.0,1,1.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,1,0,0
11873,SYSTEM,The station opens at 5 everyday except Sunday when it opens at 7. What else do you need to know about the station?,,,,,,,,,,515,5,,23,Medium,Neutral,0,1.5,1,0.9130434782608696,0.1304347826086956,0.4782608695652174,0.4782608695652174,1,0,0
11874,USER,Does the train station provide a car parking facility for passengers?,,3.0,4.0,3.0,3.0,3.0,,,3.2,515,6,3.29,11,Medium,Neutral,0,1.0,0,1.0,0.0909090909090909,0.2727272727272727,0.3636363636363636,1,0,0
11875,SYSTEM,You can park at the station but there may be a fee. You should check with the station. Would you like to book a ticket?,,,,,,,,,,515,7,,25,Medium,Positive,0,1.0,1,0.88,0.12,0.68,0.6,1,0,0
11876,USER,I need to know what time the Stevenage station opens.,,4.0,4.0,3.0,3.0,3.0,,,3.4,515,8,3.57,10,High,Neutral,0,1.0,0,1.0,0.3,0.4,0.4,0,0,0
11877,SYSTEM,"What times does the train station operate? The hours of operation are Monday-Saturday 05:00 - 23:00, and on Sundays 07:00 - 22:55.",,,,,,,,,,515,9,,22,Medium,Neutral,0,1.0,0,0.9545454545454546,0.3181818181818182,0.3181818181818182,0.3636363636363636,1,0,0
11878,USER,Yes please can you book seats for 4 people and give me the reference number?,Train-Request,4.0,4.0,3.0,3.0,3.0,Train,Request,3.4,515,10,3.57,15,High,Positive,1,1.0,0,1.0,0.0666666666666666,0.4,0.4,1,0,0
11879,SYSTEM,Your booking was completed and the total fee is 51.2 GBP payable at the station . Reference number is : HHBT7E2N.,Train-OfferBooked,,,,,,Train,OfferBooked,,515,11,,21,Medium,Positive,0,1.0,0,0.9047619047619048,0.238095238095238,0.4285714285714285,0.3809523809523809,0,0,0
11880,USER,I also need a place to stay. Can you recommend an expensive hotel in the north?,Hotel-Inform,4.0,3.0,3.0,3.0,3.0,Hotel,Inform,3.2,515,12,3.29,16,Medium,Positive,0,1.5,0,1.0,0.1875,0.4375,0.5,1,0,0
11881,SYSTEM,Unfortunately there are no expensive hotels in the north. I could check another area if you would like.,Hotel-Request,,,,,,Hotel,Request,,515,13,,18,Medium,Negative,0,1.5,0,1.0,0.1666666666666666,0.5,0.4444444444444444,0,0,0
11882,USER,"Are there any expensive places to stay in the north? It doesn't need to be a hotel, but I would like free parking.",Hotel-Inform,4.0,4.0,3.0,3.0,3.0,Hotel,Inform,3.4,515,14,3.57,23,High,Positive,0,1.5,2,0.9565217391304348,0.1739130434782608,0.5652173913043478,0.5652173913043478,1,0,0
11883,SYSTEM,"Unfortunately, there are no hotels available with your preferences. Would you like me to find you one in a different price range or area?",Hotel-Request,,,,,,Hotel,Request,,515,15,,24,Medium,Negative,0,1.0,0,0.9583333333333334,0.125,0.5833333333333334,0.5,1,0,0
11884,USER,How about one in the east?,Hotel-Inform,4.0,4.0,3.0,3.0,3.0,Hotel,Inform,3.4,515,16,3.57,6,High,Neutral,0,1.0,0,1.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,1,0,0
11885,SYSTEM,I have the express by holiday inn cambridge that is expensive. Would you like to book a stay?,Hotel-Inform,,,,,,Hotel,Inform,,515,17,,18,Medium,Positive,0,1.5,1,1.0,0.2777777777777778,0.5555555555555556,0.5,1,0,0
