index,Speaker,Text,Domain-Intent,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Domain,Intent,ConvID,TextLength
2794,USER,"Would you choose an entertainment venue for me? Museums and colleges seem so boring. I will need the address, postcode and entrance fee, please.",Attraction-Request,3,3,3,,,Attraction,Request,118,144
2805,SYSTEM,There are 8 guesthouses on the north side of town that offer free internet and are moderately priced. What dates would you like to book and for how many people?,Booking-Request,,,,,,Booking,Request,119,160
2884,USER,"Thanks so much, but I just realized I am missing a crucial bit of info. What is the departure time on my train, please? The corrected train, that is.",Train-Request,4,4,2,4,,Train,Request,122,149
2915,SYSTEM,We have 9 guesthouses. Can you give me more details as to the area and price preference you are looking for so I can assist you better?,Hotel-Request,,,,,,Hotel,Request,124,135
3007,SYSTEM,Where are you leaving from?,Train-Request,,,,,,Train,Request,128,27
3114,USER,But that's the reference number for my restaurant reservation. Please confirm my taxi booking! I'll need a contact number and car type so I can make sure it was absolutely completed!,Taxi-Request,2,3,3,,,Taxi,Request,132,182
3152,USER,I also need a train for Friday departing from Ely to Cambridge for 5 people and arriving by 16:30. Can you book this and get a reference number for me?,Train-Request,3,3,3,,,Train,Request,134,151
3604,USER,What is the phone number?,Restaurant-Request,3,3,4,,,Restaurant,Request,154,25
3631,SYSTEM,What is your departure site?,Taxi-Request,,,,,,Taxi,Request,156,28
3633,SYSTEM,"There are trains from Bishops Stortford every couple of hours. What day will you be traveling, and I'm assuming you're heading to Cambridge?",Train-Request,,,,,,Train,Request,156,140
3822,USER,Any type will do.,Attraction-Request,4,3,3,,,Attraction,Request,164,17
3899,SYSTEM,Did you want to try earlier?,Booking-Request,,,,,,Booking,Request,168,28
3967,SYSTEM,Do you need wifi or parking?,Hotel-Request,,,,,,Hotel,Request,171,28
3986,USER,How much is the entrance fee?,Attraction-Request,3,3,3,,,Attraction,Request,171,29
4127,SYSTEM,Unfortunately there are no 4 star hotels located in the East at all. If you like I can either search a different area or search 3 star hotels.,Hotel-Request,,,,,,Hotel,Request,178,142
4221,SYSTEM,"So, I have three hotels in town that have 2 stars and parking. Do you have a preference on cost? I have two moderate and one expensive.",Hotel-Request,,,,,,Hotel,Request,181,135
4237,SYSTEM,on the same area?,Restaurant-Request,,,,,,Restaurant,Request,181,17
4270,USER,I would like to leave on Sunday and arrive by 18:45. I need tickets for 8 people. Could you make the reservation and provide a reference number?,Train-Request,4,3,3,4,,Train,Request,183,144
4308,USER,"I don't need anything booked. I just need to get the arrival time, travel time and price of a train from norwich to cambridge leaving after 21:15.",Train-Request,3,3,2,3,,Train,Request,185,146
4346,USER,That's alright. Can you book a taxi to take me from the pool to the restaurant in time for my reservation? And give me car type and contact number,Taxi-Request,3,4,3,3,,Taxi,Request,186,146
4374,USER,I don't care about price.,Restaurant-Request,2,2,3,2,,Restaurant,Request,188,25
4445,SYSTEM,What is your departure site?,Taxi-Request,,,,,,Taxi,Request,191,28
4495,SYSTEM,"I have tried different restaurants and different times for Monday, but there doesn't seem to be availability. Would you like another day or maybe a different food type?",Booking-Request,,,,,,Booking,Request,193,168
4696,USER,Great! I'll also be needing a taxi. Will you book one that will leave the college at 5:45? I'd also like the car type and their contact number.,Taxi-Request,3,4,4,,,Taxi,Request,201,143
4712,USER,I need the address,Attraction-Request,3,3,3,,,Attraction,Request,202,18
4754,USER,I'm going to need a taxi as well from the hotel to the restaurant that arrives at 16:45. Could I get the contact number and car type for that?,Taxi-Request,3,3,3,3,,Taxi,Request,203,142
4814,USER,Do they have internet?,Hotel-Request,3,3,3,,,Hotel,Request,206,22
4831,SYSTEM,Does location matter?,Restaurant-Request,,,,,,Restaurant,Request,207,21
4844,USER,what their postcode?,Restaurant-Request,3,3,3,,,Restaurant,Request,207,20
4866,USER,"Actually, I just realized the Allenbell won't work as it is in the east. I need a gueshouse that is located in the centre. Do you have anything in that area?",Attraction-Request,3,3,2,2,3,Attraction,Request,208,157
4982,USER,Can I get the train ID?,Train-Request,3,2,3,,,Train,Request,215,23
4995,SYSTEM,I apologize. I have double-checked and there are no African restaurants in the moderate price range. Is there another type of restaurant you would be interested in?,Restaurant-Request,,,,,,Restaurant,Request,215,164
4999,SYSTEM,The post code iscb58jj and their address is 451 Newmarket Road Fen Ditton. Please give me details of your party and what time and day you'll be visiting.,Booking-Request,,,,,,Booking,Request,215,153
5004,USER,What area is that in?,Restaurant-Request,3,3,3,,,Restaurant,Request,216,21
5092,USER,"You know what, I'm so sorry I actually did not need a booking at all. I just wanted to know the travel time, arrival time, and price. Sorry.",Train-Request,2,2,1,2,,Train,Request,219,140
5103,SYSTEM,For how many people?,Train-Request,,,,,,Train,Request,220,20
5349,SYSTEM,i have five. any price range?,Hotel-Request,,,,,,Hotel,Request,230,29
5406,USER,Where exactly is that located? And is there a fee to enter the gallery? How is the area? Is there a lot located around it to do? Thank you!,Attraction-Request,4,3,3,3,,Attraction,Request,233,139
5433,SYSTEM,Okay! For when?,Booking-Request,,,,,,Booking,Request,234,15
5499,SYSTEM,"Trains go from Cambridge to Bishops Stortford every 2 hours at 29 past the hour. What day will you be traveling, and at what time of day?",Train-Request,,,,,,Train,Request,237,137
5522,USER,What is their entrance fee?,Attraction-Request,3,3,4,3,,Attraction,Request,238,27
5534,USER,What's their postcode?,Attraction-Request,3,3,3,3,,Attraction,Request,238,22
5633,SYSTEM,What area of town?,Hotel-Request,,,,,,Hotel,Request,243,18
5659,SYSTEM,"I'd be happy to help you. There are 24 guesthouses to choose from. Is there an area you'd like to stay in, or perhaps a certain price range?",Hotel-Request,,,,,,Hotel,Request,244,140
5661,SYSTEM,"I'm sorry, I haven't found a guesthouse that meets those requirements. Could you possibly stay at a higher rated place, or try a hotel room?",Hotel-Request,,,,,,Hotel,Request,244,140
5673,SYSTEM,"I'm sorry, I haven't found a guesthouse that meets those requirements. Could you possibly stay at a higher rated place, or try a hotel room?",Hotel-Request,,,,,,Hotel,Request,244,140
5687,SYSTEM,"Unfortunately, I do not have any guesthouses or hotels that fit your criteria. Is there a different price range, area, etc. I can check for you?",Hotel-Request,,,,,,Hotel,Request,245,144
5832,USER,Yes. Can I get the postcode?,Attraction-Request,3,3,3,,,Attraction,Request,250,28
5891,SYSTEM,I apologize. I have checked all of the restaurants in the area and none of them can accommodate 8 guests at 12:30 on Sunday. Would a different day or time suffice?,Booking-Request,,,,,,Booking,Request,253,163
5933,SYSTEM,"I'm sorry, I have tried the Hobsons House and The acorn guest house for 3 nights. Could you possibly book a different day to check in?",Booking-Request,,,,,,Booking,Request,255,134
5943,SYSTEM,"Lovell lodge does not have availability on Friday either. Would you like to try another guesthouse? Does the area matter? We could try kirkwood house, it is in the north.",Hotel-Request,,,,,,Hotel,Request,255,170
5987,SYSTEM,"Unfortunately, I was not able to make a booking for that. We could try for another day or see if they have availability for a shorter stay.",Booking-Request,,,,,,Booking,Request,257,139
6007,SYSTEM,"Sorry, the Acorn Guest house is not able to accomodate you either. I checked with the other moderately priced 4 star lodgings with free wifi, and none have those dates available. Will any other stay work for you?",Booking-Request,,,,,,Booking,Request,258,212
6028,USER,"Phone number, please.",Restaurant-Request,5,3,3,3,,Restaurant,Request,259,21
6308,USER,What is the travel time?,Train-Request,3,3,3,,,Train,Request,271,24
6334,USER,I also need the entrance fee.,Attraction-Request,4,3,3,3,,Attraction,Request,272,29
6455,SYSTEM,"It is in the moderate price range. If you give me your date of arrival, number of guests, and length of stay, I can try to make a reservation for you.",Booking-Request,,,,,,Booking,Request,278,150
6458,USER,"How about a 4 star expensive place to stay that includes free wifi? Can I have the postcode, hotel type, and address of one that meets that description?",Hotel-Request,3,3,3,3,,Hotel,Request,278,152
6475,SYSTEM,There are over 202 trains that arrive in cambridge on monday. Might I help find the best train by asking where you wish to depart from?,Train-Request,,,,,,Train,Request,279,135
6478,USER,"Yes, I'd like to depart any time after 21:45. Do any trains fit that time frame? If so, could I have the train ID, travel time, and when it will arrive?",Train-Request,3,5,3,,,Train,Request,279,152
6527,SYSTEM,"Unfortunately, there is no availability at any of the 7 guesthouses for your needs. Do you want to book for another day or for a shorter stay?",Booking-Request,,,,,,Booking,Request,281,142
6549,SYSTEM,What is your destination?,Train-Request,,,,,,Train,Request,282,25
6585,SYSTEM,"I would be happy to help you find a train leaving Cambridge. In order to better help you can you let me know where you are traveling to, and what day you are looking to leave?",Train-Request,,,,,,Train,Request,284,175
6877,SYSTEM,Are you on a budget?,Hotel-Request,,,,,,Hotel,Request,297,20
6885,SYSTEM,in what area do you prefer?,Hotel-Request,,,,,,Hotel,Request,297,27
6886,USER,i dont care about the area,Hotel-Request,3,3,3,2,,Hotel,Request,297,26
6887,SYSTEM,There are 14 guesthouses in the city that meet your criteria. Let's see if we can narrow it down a little. Do you need internet or parking?,Hotel-Request,,,,,,Hotel,Request,297,139
7081,SYSTEM,And for how many days?,Booking-Request,,,,,,Booking,Request,306,22
7151,SYSTEM,Which area was that again?,Restaurant-Request,,,,,,Restaurant,Request,309,26
7177,SYSTEM,"Unfortunately, they do not have availability for that specific stay. Would you like to change the stay length or different day possibly?",Booking-Request,,,,,,Booking,Request,310,136
7201,SYSTEM,"I actually attempted all ten guesthouses with the booking instructions, all of them are unsuccesful. May need to try hotels or different area to move forward.",Hotel-Request,,,,,,Hotel,Request,311,158
7211,SYSTEM,City Stop Restaurant is the european restaurant in the north near your hotel. Where would you like the taxi to take you after the restaurant?,Taxi-Request,,,,,,Taxi,Request,311,141
7231,SYSTEM,"Sure, the phone number is 01223355017. How many days will you be staying, what day do you need to arrive, and how many people will be staying?",Booking-Request,,,,,,Booking,Request,312,142
7324,USER,Please send me their address,Attraction-Request,3,4,3,,,Attraction,Request,316,28
7435,SYSTEM,"Sorry, I'm confused - are you leaving from Cambridge or is Cambridge your destination? If it is your destination, what is your departure site?",Train-Request,,,,,,Train,Request,321,142
7497,SYSTEM,I'm so sorry but it seems that I don't show any that will suit what you are looking for. Would you like to try a different price range or type?,Restaurant-Request,,,,,,Restaurant,Request,325,143
7662,USER,"Sorry, I'd like to make a reservation for 8 people at the Pizza Hut Cherry Hinton for 13:45 on Sunday. I need a reference number, too.",Restaurant-Request,2,3,2,,,Restaurant,Request,332,134
7768,USER,What is their entrance fee?,Attraction-Request,3,3,3,,,Attraction,Request,337,27
7769,SYSTEM,There is no entrance fee.,Attraction-Request,,,,,,Attraction,Request,337,25
7788,USER,"I'm also looking for some places to go in the same area as the hotel. Can you make some suggestions? I need the address, postcode, and entrance fee if any.",Attraction-Request,3,3,3,2,,Attraction,Request,338,155
7875,SYSTEM,"Unfortunately, all the guesthouses I have found don't have availability for this long of a stay, would you like me to try for a shorter stay?",Booking-Request,,,,,,Booking,Request,342,141
7988,USER,What is the arrival time?,Train-Request,3,2,3,3,,Train,Request,348,25
8011,SYSTEM,"I did not find any expensive restaurants that serve creative food in the centre of town. Would you like a different type of food, area, or price range?",Restaurant-Request,,,,,,Restaurant,Request,349,151
8031,SYSTEM,"I have four Indian restaurants in the area. Two in the east, one in the west and one in the north. Do you have a preference as to what area?",Restaurant-Request,,,,,,Restaurant,Request,350,140
8244,USER,What is the attraction type?,Attraction-Request,3,5,3,,,Attraction,Request,359,28
8258,USER,"Can you please book a room at the Acorn? And if you can, please provide the reference number. I want to jot it down in case of any issues.",Hotel-Request,3,4,3,,,Hotel,Request,359,138
8313,SYSTEM,I found 29 places matching that criteria. Do you have a particular area you would like to stay in or a price range you would like to stick to?,Hotel-Request,,,,,,Hotel,Request,362,142
8317,SYSTEM,I'm sorry there are no moderately priced hotels in the centre of town with free parking. Would you like me to check a different area or price range?,Hotel-Request,,,,,,Hotel,Request,362,148
8348,USER,what is the price range ?,Restaurant-Request,3,3,3,,,Restaurant,Request,363,25
8425,SYSTEM,"Sure thing. I have two options for you, and they are both guesthouses. One in the east, and one in the north. Do you have a preference?",Hotel-Request,,,,,,Hotel,Request,367,135
8469,SYSTEM,"I have 133 results for trains going from cambridge to kings lynn, what day are you looking to travel on and what time would you like to arrive?",Train-Request,,,,,,Train,Request,369,143
8483,SYSTEM,I am not seeing anything available at that time. Maybe we can start from the beginning. You said you are looking for an expensive british restaurant right?,Restaurant-Request,,,,,,Restaurant,Request,369,155
8556,USER,Do they have internet?,Hotel-Request,4,3,3,,,Hotel,Request,372,22
8566,USER,what is its entrance fee?,Attraction-Request,3,3,3,,,Attraction,Request,372,25
9073,SYSTEM,I am sorry but there are no 4 star hotels in the east. Is there another area you would like to look at or possibly reserve the guesthouse?,Hotel-Request,,,,,,Hotel,Request,394,138
9082,USER,What is the entrance fee?,Attraction-Request,3,2,3,,,Attraction,Request,394,25
9103,SYSTEM,"I would suggest Acorn Guest House, it is rated 4 starts and has free parking and internet. How many people will be staying in the room?",Booking-Request,,,,,,Booking,Request,395,135
9190,USER,That sounds good. Could I get a reservation on thursday at 15:15 for 1 with a reference number? Also looking for a place to stay in the area with free parking,Restaurant-Request,4,3,3,4,,Restaurant,Request,399,158
