index,Speaker,Text,Domain-Intent,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Domain,Intent,avg_rating,ConvID,turn_id
12858,USER,"I'm also going to need a taxi, please.",Taxi-Inform,3.0,3.0,3.0,3.0,,Taxi,Inform,3.0,557,24
12859,SYSTEM,"Sorry about the confusion earlier. I was able to book your room at Leverton House for Friday, 3 nights for 3 people. The reference number is U5B3PHWC.",Booking-Book,,,,,,Booking,Book,,557,25
12860,USER,Okay. I'll need a taxi too.,Taxi-Inform,3.0,3.0,3.0,3.0,,Taxi,Inform,3.0,557,26
12861,SYSTEM,I can help you with a taxi. Please tell me your departure and destination sites along with your time frame.,Taxi-Request,,,,,,Taxi,Request,,557,27
12862,USER,I want to leave the hotel by 22:00 to go to the Museum you mentioned.,Taxi-Inform,3.0,3.0,3.0,3.0,,Taxi,Inform,3.0,557,28
12863,SYSTEM,A black skoda will pick up up at Leverton House at 22:00 and bring you to Cambridge Contemporary Art Museum. The contact number is 07697068185.,Taxi-Inform,,,,,,Taxi,Inform,,557,29
12864,USER,Does the taxi service accept cash payment for the ride?,,3.0,3.0,3.0,3.0,,,,3.0,557,30
12865,SYSTEM,They do accept cash as payment for the ride. Do you have anything else I can help you with today?,,,,,,,,,,557,31
12866,USER,Awesome. Thank you for everything!,general-thank,5.0,3.0,3.0,3.0,,general,thank,3.5,557,32
12867,USER,OVERALL,,4.0,4.0,3.0,4.0,,,,3.75,557,33
12868,USER,"Hello, I'm looking for a modern European restaurant. Got any?",Restaurant-Inform,3.0,5.0,3.0,3.0,3.0,Restaurant,Inform,3.4,558,0
12869,SYSTEM,You might like City Harvest. It's a very popular modern European restaurant.,Restaurant-Inform,,,,,,Restaurant,Inform,,558,1
12870,USER,Can you book it for me for 3 people at 14:00 on Wednesday?,Restaurant-Inform,3.0,4.0,3.0,3.0,3.0,Restaurant,Inform,3.2,558,2
12871,SYSTEM,"I'm sorry, that restaurant seems to have closed. I can reserve a table at The River Bar Steakhouse and Grill if you'd like.",Booking-NoBook,,,,,,Booking,NoBook,,558,3
12872,USER,Does the River Bar Steakhouse offer any vegetarian dishes?,,3.0,4.0,3.0,3.0,3.0,,,3.2,558,4
12873,SYSTEM,"Yes, there are vegetarian options on the menu. Would you like a reservation at the River Bar Steakhouse?",,,,,,,,,,558,5
12874,USER,"Yes, that is fine. I also need a place to stay that has free parking and at least a three star rating, can you find one for me?",Hotel-Inform,3.0,4.0,3.0,3.0,3.0,Hotel,Inform,3.2,558,6
12875,SYSTEM,"yes, i have 5 that meet that criteria.",Hotel-Inform,,,,,,Hotel,Inform,,558,7
12876,USER,i need one to be the same price range as the restaurant.,Restaurant-Inform,3.0,3.0,2.0,3.0,3.0,Restaurant,Inform,2.8,558,8
12877,SYSTEM,I found no hotels that are in the cheap price range like the restaurant. Is there another price range or star rating you would consider?,Hotel-Request,,,,,,Hotel,Request,,558,9
12878,USER,Actually it should be in the moderate price range.,Restaurant-Inform,3.0,3.0,2.0,3.0,3.0,Restaurant,Inform,2.8,558,10
12879,SYSTEM,Would you like to try Hamilton lodge?,Hotel-Inform,,,,,,Hotel,Inform,,558,11
12880,USER,Does it have a spa?,,4.0,4.0,3.0,3.0,3.0,,,3.4,558,12
12881,SYSTEM,"No, there is no spa there. Is there anything else I can help you with?",,,,,,,,,,558,13
12882,USER,Do they have a gym facility on site?,,3.0,3.0,2.0,3.0,3.0,,,2.8,558,14
12883,SYSTEM,"Hamilton lodge does not offer any on site fitness center, or gym. Would you still like to book here?",,,,,,,,,,558,15
12884,USER,"Yes. I will need it for three nights, 3 people starting Wednesday.",Hotel-Inform,3.0,4.0,3.0,3.0,3.0,Hotel,Inform,3.2,558,16
12885,SYSTEM,"your booking was successful. Confirmation # is AJANORT5, anything else today?",Booking-Book,,,,,,Booking,Book,,558,17
12886,USER,No that was all I needed.,,3.0,4.0,3.0,3.0,3.0,,,3.2,558,18
12887,USER,OVERALL,,3.0,4.0,3.0,3.0,3.0,,,3.2,558,19
12888,USER,I want to find an expensive Indian restaurant.,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,559,0
12889,SYSTEM,There are 14 Indian restaurants in the expensive price range. What part of town would you like?,Restaurant-Request,,,,,,Restaurant,Request,,559,1
12890,USER,I'd like the restaurant to be in the centre.,Restaurant-Inform,3.0,3.0,3.0,2.0,,Restaurant,Inform,2.75,559,2
12891,SYSTEM,Curry Garden meets your criteria. The address is 106 Regent Street City Centre. Would you like to make a reservation?,Restaurant-Recommend,,,,,,Restaurant,Recommend,,559,3
12892,USER,Does the restaurant offer vegetarian dishes?,,3.0,3.0,3.0,3.0,,,,3.0,559,4
12893,SYSTEM,A vegetarian friendly options are not available at Curry Garden. Do you have any other questions concerning the restaurant?,,,,,,,,,,559,5
12894,USER,What is the postal code for the Curry Garden?,Restaurant-Request,3.0,3.0,3.0,2.0,,Restaurant,Request,2.75,559,6
12895,SYSTEM,The postcode for Curry Garden is cb21dp.,Restaurant-Inform,,,,,,Restaurant,Inform,,559,7
12896,USER,"Ok, great thanks. Can you also help me find a train going to stevenage?",Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,559,8
12897,SYSTEM,There are 70 trains to Cambridge. What day will you be travelling?,Train-Request,,,,,,Train,Request,,559,9
12898,USER,"Sorry, I'm looking for a train TO stevenage arriving by 14:00 on Friday.",Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,559,10
12899,SYSTEM,"I have four trains from Cambridge to Stevenage on Friday. They arrive at 06:10, 08:10, 10:10, and 12:10. Would you like to book one of these?",Train-Select,,,,,,Train,Select,,559,11
12900,USER,May I reserve a seat on the train?,,3.0,3.0,3.0,3.0,,,,3.0,559,12
12901,SYSTEM,"No, there is no seat reservation on this train do you want a booking now?",,,,,,,,,,559,13
12902,USER,"No booking necessary, but could you tell me the travel time?",Train-Request,3.0,2.0,3.0,3.0,,Train,Request,2.75,559,14
12903,SYSTEM,The travel time between cambridge and stevenage is 49 minutes.,Train-Inform,,,,,,Train,Inform,,559,15
12904,USER,What is the cost of WiFi service on the train?,,3.0,3.0,3.0,3.0,,,,3.0,559,16
12905,SYSTEM,Wifi is available free of charge. How does this sound to you?,,,,,,,,,,559,17
12906,USER,Sounds good thank you.,general-thank,2.0,4.0,2.0,2.0,,general,thank,2.5,559,18
12907,USER,OVERALL,,3.0,3.0,2.0,3.0,,,,2.75,559,19
12908,USER,I'm looking for a place to stay on the east side with 4 stars.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,560,0
12909,SYSTEM,The a and b guest house is a 4-star rated guesthouse in the east with a moderate price range. Would you like to make a booking?,Hotel-Inform,,,,,,Hotel,Inform,,560,1
12910,USER,Do they have a concierge?,,3.0,3.0,3.0,,,,,3.0,560,2
12911,SYSTEM,"Unfortunately, concierge service is not offered. Do you have any other questions about the guest house?",,,,,,,,,,560,3
12912,USER,Does it include free wifi?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,560,4
12913,SYSTEM,Yes it does have free internet. Would you like me to book it for you?,Hotel-Inform,,,,,,Hotel,Inform,,560,5
12914,USER,"Yes, can you book it for 6 people? We will arrive on Friday and stay for 2 nights.",Hotel-Inform,2.0,3.0,3.0,,,Hotel,Inform,2.67,560,6
12915,SYSTEM,I apologize the booking was unsuccessful. Would you be interested in another hotel?,general-reqmore,,,,,,general,reqmore,,560,7
12916,USER,Can you check for a different hotel in the same pricerange?,Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,560,8
12917,SYSTEM,"I am sorry there are no others in that price range in any area,would you like to change the star rating to check for others?",Hotel-Request,,,,,,Hotel,Request,,560,9
12918,USER,"It does not need to be a guesthouse. Can't you find anything that is east, 4 star with free wifi. That is all I require. Please, its important.",Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,560,10
12919,SYSTEM,I have the carolina bed and breakfast or warkworth house. Would you like me to try one of those?,Hotel-Select,,,,,,Hotel,Select,,560,11
12920,USER,Is there a smoking area?,,3.0,3.0,3.0,,,,,3.0,560,12
12921,SYSTEM,There are no smoking areas on this property. Does this work for you?,,,,,,,,,,560,13
12922,USER,Does this hotel have a bar onsite?,,3.0,3.0,3.0,,,,,3.0,560,14
12923,SYSTEM,"I'm sorry, but there is no bar available on the hotel. Would you like to book a spot at the Carolina Bed and Breakfast hotel?",,,,,,,,,,560,15
12924,USER,"Yes, one of those will be fine.",,3.0,2.0,3.0,,,,,2.67,560,16
12925,SYSTEM,Your booking at carolina bed and breakfast was successful. Your reference number is PGLREGJ8.,Booking-Book,,,,,,Booking,Book,,560,17
12926,USER,"Great! Nothing else at the moment, but thank you and goodbye.",general-thank,3.0,3.0,3.0,,,general,thank,3.0,560,18
12927,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,560,19
12928,USER,I need a train departing from cambridge after 17:45.,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,561,0
12929,SYSTEM,Ok. There are lots of options. Where would you like to go?,Train-Request,,,,,,Train,Request,,561,1
12930,USER,I'd like to go to Norwich on Monday.,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,561,2
12931,SYSTEM,TR6688 leaves Cambridge at 8:36 for Norwich. Would you like to book this train now?,Train-OfferBook,,,,,,Train,OfferBook,,561,3
12932,USER,"I need to park my car at the station, so is there a parking fee?",,3.0,3.0,3.0,,,,,3.0,561,4
12933,SYSTEM,"Yes, the fee will be according to each station. Did you want to make a reservation?",,,,,,,,,,561,5
12934,USER,"Nah, thanks though. But if ya can tell me when it gets there that'd be good.",general-thank,3.0,4.0,3.0,,,general,thank,3.33,561,6
12935,SYSTEM,I'm sorry TR6688 departs Cambridge at 18:36 and arrives in Norwich by 19:55.,Train-Inform,,,,,,Train,Inform,,561,7
12936,USER,Great. I'm also looking for a 3 star hotel with free parking.,Hotel-Inform,4.0,4.0,3.0,,,Hotel,Inform,3.67,561,8
12937,SYSTEM,We have five hotels matching those requirements. Do you have a preference for area or price range?,Hotel-Request,,,,,,Hotel,Request,,561,9
12938,USER,I'm looking for something moderately priced please.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,561,10
12939,SYSTEM,"There are three choices in that price range: Bridge Guest House in the south, Hamilton Lodge in the north, and Hobson's House in the west.",Hotel-Inform,,,,,,Hotel,Inform,,561,11
12940,USER,Let's try the Hobson's House please.,,3.0,3.0,3.0,,,,,3.0,561,12
12941,SYSTEM,Ok. Do you need me to book that for you?,general-greet,,,,,,general,greet,,561,13
12942,USER,"Yeah, could you book me a 3 night stay at Hobson's House?",,4.0,3.0,3.0,,,,,3.33,561,14
12943,SYSTEM,When would you like to book your stay?,Booking-Request,,,,,,Booking,Request,,561,15
12944,USER,Friday. For 7 people.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,561,16
12945,SYSTEM,That hotel isn't available for 3 nights? Are you able to shorten your stay?,Booking-Request,,,,,,Booking,Request,,561,17
12946,USER,is there a place for people to have cigarettes,,3.0,3.0,3.0,,,,,3.0,561,18
12947,SYSTEM,There is a no smoking policy which does not allow for smoking Would you like to make a reservation?,,,,,,,,,,561,19
12948,USER,How about one night?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,561,20
12949,SYSTEM,The hotel has been booked for you for Friday night for a total of 1 night for 7 people. The reference number is RJEXYUD1.,Booking-Book,,,,,,Booking,Book,,561,21
12950,USER,Ok. Is their front desk open 24 hours?,,3.0,3.0,3.0,,,,,3.0,561,22
12951,SYSTEM,The front desk at Hobsons House is not open 24 hours. Does that address all of your questions?,,,,,,,,,,561,23
12952,USER,Great! Thank you so much for all your help.,general-thank,4.0,4.0,3.0,,,general,thank,3.67,561,24
12953,USER,OVERALL,,4.0,4.0,3.0,,,,,3.67,561,25
12954,USER,I am trying to find when the train is leaving Sunday Cambridge can you help me?,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,562,0
12955,SYSTEM,"Ok, and where are you heading to?",Train-Request,,,,,,Train,Request,,562,1
12956,USER,I am heading to Ely.,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,562,2
12957,SYSTEM,What time do you want to arrive by?,Train-Request,,,,,,Train,Request,,562,3
12958,USER,"Oh, not Ely, sorry. I need to leave after 16:00 going to London Liverpool Street.",Train-Inform,2.0,3.0,2.0,,,Train,Inform,2.33,562,4
12959,SYSTEM,"The earlest I have leaving is train TR7713 at 19:27,will this be okay for you?",Train-Select,,,,,,Train,Select,,562,5
12960,USER,Will there be a bike parking facility at the station,,3.0,3.0,3.0,,,,,3.0,562,6
12961,SYSTEM,Bike parking facility is available at the station. Will that work for you?,,,,,,,,,,562,7
12962,USER,Is there an alternative option to bring the bike on the train?,,3.0,3.0,3.0,,,,,3.0,562,8
12963,SYSTEM,You may also park your bike at the station. Will that work for you today?,,,,,,,,,,562,9
12964,USER,"That is good, I also need a place to stay with a cheap price and free parking.",Hotel-Inform,3.0,4.0,3.0,,,Hotel,Inform,3.33,562,10
12965,SYSTEM,"I have several hotels in your price range with free parking, what area would you like?",Hotel-Request,,,,,,Hotel,Request,,562,11
12966,USER,"A guesthouse in the east, please",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,562,12
12967,SYSTEM,There are nine I recommend allenbell it's a 4 star guesthouse. Would you like the address and phone number or me to book it for you?,Booking-Inform,,,,,,Booking,Inform,,562,13
12968,USER,Can you give me the phone number and postcode please?,Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,562,14
12969,SYSTEM,"Yes, I am waiting for my system to load I will have that for you shortly.",,,,,,,,,,562,15
12970,USER,"Um, ok. Are you read to give me that information now?",,3.0,3.0,3.0,,,,,3.0,562,16
12971,SYSTEM,01223210353 is the phone number. The postcode is cb13js. Can I help with anything else?,general-reqmore,,,,,,general,reqmore,,562,17
12972,USER,Am I allowed to smoke at the Allenbell while I stay there?,,3.0,3.0,3.0,,,,,3.0,562,18
12973,SYSTEM,"Sorry, you will not be allowed to smoke at the Allenbell. Do you need anything else?",,,,,,,,,,562,19
12974,USER,"No, that's all I need from you today, Thanks a bunch!",general-thank,3.0,3.0,3.0,,,general,thank,3.0,562,20
12975,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,562,21
12976,USER,i am looking for a place to stay. The hotel should be in the type of hotel and should have a star of 4.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,563,0
12977,SYSTEM,"You have three options: The Cambridge Belfry, which is inexpensive, the Huntingdon Marriott, which is expensive, both in the west, or University Arms, an expensive hotel in the centre.",Hotel-Inform,,,,,,Hotel,Inform,,563,1
12978,USER,do any of them have free wifi ?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,563,2
12979,SYSTEM,All three of them offer both free parking and free wifi. Did you prefer the west or centre?,Hotel-Select,,,,,,Hotel,Select,,563,3
12980,USER,Do the rooms have safety deposit boxes?,,3.0,3.0,3.0,,,,,3.0,563,4
12981,SYSTEM,"Yes, the rooms do have safety deposit boxes. Anything else I can do for you?",,,,,,,,,,563,5
12982,USER,I really don't care you choose,,4.0,2.0,2.0,,,,,2.67,563,6
12983,SYSTEM,"I recommend the University Arms Hotel, on Regent Street in the city centre. Would you like me to book it for you?",Booking-Inform,,,,,,Booking,Inform,,563,7
12984,USER,Could you first tell me whether I'll be able to get an extra bed in my room at the University Arms Hotel?,,3.0,3.0,3.0,,,,,3.0,563,8
12985,SYSTEM,You can get an extra bed at this hotel. Would you like to book this room?,,,,,,,,,,563,9
12986,USER,Could I have the area and postcode.,Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,563,10
12987,SYSTEM,"As I said, University Arms Hotel is in the centre. It's postcode is cb21ad. Would you like a room?",Hotel-Inform,,,,,,Hotel,Inform,,563,11
12988,USER,Does this hotel offer WiFi for guests?,,3.0,3.0,3.0,,,,,3.0,563,12
12989,SYSTEM,"Yes, WiFi is available at the hotel for guest. Would you like me to book at that hotel?",,,,,,,,,,563,13
12990,USER,"No thanks. I do need the area and address of Ballare please, minus the attitude.",Attraction-Inform,2.0,2.0,3.0,,,Attraction,Inform,2.33,563,14
12991,SYSTEM,"My apologies. The Ballare is at heidelberg garders, lion yard cb23na. Their phone number is 01223364222",Attraction-Inform,,,,,,Attraction,Inform,,563,15
12992,USER,That should be all I need. Thank you for your help.,general-thank,3.0,3.0,3.0,,,general,thank,3.0,563,16
12993,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,563,17
12994,USER,Call you tell me if there are any museums in Camberidge?,Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,564,0
12995,SYSTEM,There are some wonderful museums here. Did you have a particular area of town you would like to stay in?,,,,,,,,,,564,1
12996,USER,I don't care about the part of town.,,3.0,3.0,2.0,3.0,,,,2.75,564,2
12997,SYSTEM,There's broughton house gallery in the centre. It's free to enter. I can get their contact info if you like. Or we can find something else.,Attraction-Inform,,,,,,Attraction,Inform,,564,3
12998,USER,Yes can I get the contact info please?,,3.0,3.0,3.0,2.0,,,,2.75,564,4
12999,SYSTEM,You can reach them at 01223314960 and the address is 98 king street. May I help with anything else today?,Attraction-Inform,,,,,,Attraction,Inform,,564,5
13000,USER,The gallery is in a good location. Would you mind making the booking for the soonest they have a guide available?,,3.0,3.0,3.0,2.0,,,,2.75,564,6
